,pays,code_pays,code_produit,produit,alim_ani,autres_utilisations,dispo_int,nourriture,pertes,semences,transfo,annee
9619,Norvège,162,2560,Coco (Incl Coprah),,,3000000.0,3000000.0,0.0,,0.0,2013
9620,Norvège,162,2561,Sésame,,,2000000.0,2000000.0,,,,2013
9621,Norvège,162,2562,Palmistes,,0.0,0.0,,,,,2013
9622,Norvège,162,2563,Olives,,,2000000.0,2000000.0,,,,2013
9623,Norvège,162,2570,"Plantes Oleiferes, Autre",1000000.0,1000000.0,5000000.0,,,,3000000.0,2013
9624,Norvège,162,2571,Huile de Soja,,4000000.0,59000000.0,55000000.0,,,0.0,2013
9625,Norvège,162,2572,Huile d'Arachide,,,4000000.0,4000000.0,,,,2013
9626,Norvège,162,2573,Huile de Tournesol,,,11000000.0,11000000.0,,,,2013
9627,Norvège,162,2574,Huile de Colza&Moutarde,,312000000.0,323000000.0,11000000.0,,,0.0,2013
9628,Norvège,162,2575,Huile Graines de Coton,,0.0,0.0,,,,,2013
9629,Norvège,162,2576,Huile de Palmistes,,0.0,0.0,,,,,2013
9630,Norvège,162,2577,Huile de Palme,,18000000.0,9000000.0,0.0,,,0.0,2013
9631,Norvège,162,2578,Huile de Coco,,4000000.0,4000000.0,0.0,,,0.0,2013
9632,Norvège,162,2579,Huile de Sésame,,,0.0,0.0,,,,2013
9633,Norvège,162,2580,Huile d'Olive,,0.0,4000000.0,4000000.0,,,,2013
9634,Norvège,162,2582,Huile de Germe de Maïs,,,1000000.0,1000000.0,,,,2013
9635,Norvège,162,2586,Huil Plantes Oleif Autr,,23000000.0,25000000.0,2000000.0,,,0.0,2013
9636,Norvège,162,2601,Tomates,,,82000000.0,78000000.0,4000000.0,,,2013
9637,Norvège,162,2602,Oignons,,,11000000.0,10000000.0,1000000.0,,,2013
9638,Norvège,162,2605,"Légumes, Autres",0.0,,327000000.0,301000000.0,26000000.0,,,2013
9639,Norvège,162,2611,"Oranges, Mandarines",,,266000000.0,264000000.0,3000000.0,,,2013
9640,Norvège,162,2612,Citrons & Limes,,,7000000.0,7000000.0,0.0,,,2013
9641,Norvège,162,2613,Pamplemousse,,,8000000.0,8000000.0,0.0,,,2013
9642,Norvège,162,2614,"Agrumes, Autres",,,2000000.0,2000000.0,0.0,,,2013
9643,Norvège,162,2615,Bananes,,,81000000.0,77000000.0,4000000.0,,,2013
9644,Norvège,162,2616,Bananes plantains,,,0.0,0.0,,,,2013
9645,Norvège,162,2617,Pommes,,,174000000.0,171000000.0,3000000.0,,,2013
9646,Norvège,162,2618,Ananas,,,14000000.0,14000000.0,0.0,,,2013
9647,Norvège,162,2619,Dattes,,,1000000.0,1000000.0,,,,2013
9648,Norvège,162,2620,Raisin,,,45000000.0,43000000.0,2000000.0,,,2013
9649,Norvège,162,2625,"Fruits, Autres",,,129000000.0,123000000.0,6000000.0,,,2013
9650,Norvège,162,2630,Café,,,47000000.0,47000000.0,,,,2013
9651,Norvège,162,2633,Feve de Cacao,,,19000000.0,19000000.0,,,0.0,2013
9652,Norvège,162,2635,Thé,,,2000000.0,2000000.0,,,,2013
9653,Norvège,162,2640,Poivre,,,0.0,0.0,,,,2013
9654,Norvège,162,2641,Piments,,,0.0,0.0,,,,2013
9655,Norvège,162,2642,Girofles,,,0.0,0.0,,,,2013
9656,Norvège,162,2645,"Épices, Autres",,,2000000.0,2000000.0,,,,2013
9657,Norvège,162,2655,Vin,,,82000000.0,82000000.0,,,,2013
9658,Norvège,162,2656,Bière,,,254000000.0,254000000.0,,,,2013
9659,Norvège,162,2657,Boissons Fermentés,,,6000000.0,6000000.0,,,,2013
9660,Norvège,162,2658,Boissons Alcooliques,,0.0,13000000.0,13000000.0,,,,2013
9661,Norvège,162,2659,"Alcool, non Comestible",,60000000.0,60000000.0,,,,,2013
9662,Norvège,162,2680,Aliments pour enfants,,,2000000.0,2000000.0,,,,2013
9663,Norvège,162,2731,Viande de Bovins,,,100000000.0,100000000.0,,,0.0,2013
9664,Norvège,162,2732,Viande d'Ovins/Caprins,,,27000000.0,27000000.0,,,,2013
9665,Norvège,162,2733,Viande de Suides,,11000000.0,130000000.0,119000000.0,,,,2013
9666,Norvège,162,2734,Viande de Volailles,,,106000000.0,106000000.0,,,0.0,2013
9667,Norvège,162,2735,"Viande, Autre",,,6000000.0,6000000.0,,,,2013
9668,Norvège,162,2736,Abats Comestible,,,10000000.0,10000000.0,,,,2013
9669,Norvège,162,2737,Graisses Animales Crue,,9000000.0,38000000.0,25000000.0,,,4000000.0,2013
9670,Norvège,162,2740,"Beurre, Ghee",,,16000000.0,16000000.0,,,,2013
9671,Norvège,162,2743,Crème,,,36000000.0,36000000.0,,,,2013
9672,Norvège,162,2744,Oeufs,,,64000000.0,58000000.0,1000000.0,5000000.0,,2013
9673,Norvège,162,2745,Miel,,,2000000.0,2000000.0,,,,2013
9674,Norvège,162,2761,Poissons Eau Douce,50000000.0,0.0,81000000.0,31000000.0,,,,2013
9675,Norvège,162,2762,Perciform,180000000.0,0.0,317000000.0,137000000.0,,0.0,,2013
9676,Norvège,162,2763,Poissons Pelagiques,1251000000.0,0.0,1276000000.0,24000000.0,,0.0,,2013
9677,Norvège,162,2764,"Poissons Marins, Autres",,0.0,0.0,0.0,,,,2013
9678,Norvège,162,2765,Crustacés,,0.0,165000000.0,65000000.0,,100000000.0,,2013
9679,Norvège,162,2766,Cephalopodes,0.0,0.0,0.0,0.0,,0.0,,2013
9680,Norvège,162,2767,"Mollusques, Autres",,0.0,5000000.0,5000000.0,,0.0,,2013
9681,Norvège,162,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
9682,Norvège,162,2775,Plantes Aquatiques,160000000.0,0.0,160000000.0,0.0,,,,2013
9683,Norvège,162,2781,Huiles de Poissons,6000000.0,130000000.0,136000000.0,0.0,,,,2013
9684,Norvège,162,2782,Huiles de Foie de Poisso,0.0,0.0,0.0,0.0,,,,2013
9685,Norvège,162,2805,Riz (Eq Blanchi),1000000.0,0.0,23000000.0,22000000.0,,,,2013
9686,Norvège,162,2848,Lait - Excl Beurre,157000000.0,62000000.0,1552000000.0,1318000000.0,16000000.0,,0.0,2013
9687,Norvège,162,2899,Miscellanees,,,,,,,,2013
9688,Nouvelle-Calédonie,153,2511,Blé,3000000.0,17000000.0,42000000.0,21000000.0,0.0,0.0,,2013
9689,Nouvelle-Calédonie,153,2513,Orge,0.0,,4000000.0,0.0,,,3000000.0,2013
9690,Nouvelle-Calédonie,153,2514,Maïs,7000000.0,0.0,7000000.0,0.0,,0.0,,2013
9691,Nouvelle-Calédonie,153,2515,Seigle,,,0.0,0.0,,,,2013
9692,Nouvelle-Calédonie,153,2516,Avoine,0.0,,0.0,0.0,,,,2013
9693,Nouvelle-Calédonie,153,2517,Millet,,,0.0,0.0,,,,2013
9694,Nouvelle-Calédonie,153,2518,Sorgho,0.0,,0.0,,0.0,0.0,,2013
9695,Nouvelle-Calédonie,153,2520,"Céréales, Autres",0.0,,0.0,0.0,,,,2013
9696,Nouvelle-Calédonie,153,2531,Pommes de Terre,0.0,0.0,8000000.0,8000000.0,0.0,0.0,,2013
9697,Nouvelle-Calédonie,153,2532,Manioc,0.0,0.0,2000000.0,1000000.0,0.0,,,2013
9698,Nouvelle-Calédonie,153,2533,Patates douces,1000000.0,,2000000.0,1000000.0,0.0,,,2013
9699,Nouvelle-Calédonie,153,2534,Racines nda,0.0,,1000000.0,0.0,0.0,,,2013
9700,Nouvelle-Calédonie,153,2535,Ignames,3000000.0,,9000000.0,5000000.0,2000000.0,,,2013
9701,Nouvelle-Calédonie,153,2542,Sucre Eq Brut,,3000000.0,9000000.0,5000000.0,,,,2013
9702,Nouvelle-Calédonie,153,2543,Edulcorants Autres,,0.0,1000000.0,1000000.0,,,,2013
9703,Nouvelle-Calédonie,153,2546,Haricots,,,0.0,0.0,,,,2013
9704,Nouvelle-Calédonie,153,2547,Pois,,,0.0,0.0,,,,2013
9705,Nouvelle-Calédonie,153,2549,Légumineuses Autres,,,0.0,0.0,0.0,0.0,,2013
9706,Nouvelle-Calédonie,153,2551,Noix,,,1000000.0,1000000.0,,,,2013
9707,Nouvelle-Calédonie,153,2555,Soja,,,0.0,0.0,,,,2013
9708,Nouvelle-Calédonie,153,2556,Arachides Decortiquees,,,0.0,0.0,,,,2013
9709,Nouvelle-Calédonie,153,2557,Graines de tournesol,,,0.0,0.0,,,,2013
9710,Nouvelle-Calédonie,153,2558,Graines Colza/Moutarde,,,0.0,0.0,,,,2013
9711,Nouvelle-Calédonie,153,2560,Coco (Incl Coprah),,11000000.0,18000000.0,6000000.0,,,1000000.0,2013
9712,Nouvelle-Calédonie,153,2561,Sésame,,,0.0,0.0,,,,2013
9713,Nouvelle-Calédonie,153,2562,Palmistes,,,0.0,0.0,,,,2013
9714,Nouvelle-Calédonie,153,2563,Olives,,,0.0,0.0,,,,2013
9715,Nouvelle-Calédonie,153,2570,"Plantes Oleiferes, Autre",0.0,0.0,0.0,,,,,2013
9716,Nouvelle-Calédonie,153,2571,Huile de Soja,,,0.0,0.0,,,,2013
9717,Nouvelle-Calédonie,153,2572,Huile d'Arachide,,,0.0,0.0,,,,2013
9718,Nouvelle-Calédonie,153,2573,Huile de Tournesol,,1000000.0,3000000.0,2000000.0,,,,2013
9719,Nouvelle-Calédonie,153,2574,Huile de Colza&Moutarde,,,0.0,0.0,,,,2013
9720,Nouvelle-Calédonie,153,2575,Huile Graines de Coton,,,0.0,0.0,,,,2013
9721,Nouvelle-Calédonie,153,2577,Huile de Palme,,0.0,0.0,0.0,,,,2013
9722,Nouvelle-Calédonie,153,2578,Huile de Coco,,0.0,0.0,0.0,,,,2013
9723,Nouvelle-Calédonie,153,2579,Huile de Sésame,,,0.0,0.0,,,,2013
9724,Nouvelle-Calédonie,153,2580,Huile d'Olive,,0.0,0.0,0.0,,,,2013
9725,Nouvelle-Calédonie,153,2582,Huile de Germe de Maïs,,,0.0,0.0,,,,2013
9726,Nouvelle-Calédonie,153,2586,Huil Plantes Oleif Autr,,0.0,1000000.0,1000000.0,,,,2013
9727,Nouvelle-Calédonie,153,2601,Tomates,,,1000000.0,1000000.0,0.0,,,2013
9728,Nouvelle-Calédonie,153,2605,"Légumes, Autres",,,15000000.0,14000000.0,1000000.0,,,2013
9729,Nouvelle-Calédonie,153,2611,"Oranges, Mandarines",,,11000000.0,11000000.0,,,,2013
9730,Nouvelle-Calédonie,153,2612,Citrons & Limes,,,0.0,0.0,,,,2013
9731,Nouvelle-Calédonie,153,2613,Pamplemousse,,,1000000.0,1000000.0,,,,2013
9732,Nouvelle-Calédonie,153,2614,"Agrumes, Autres",,,0.0,0.0,,,,2013
9733,Nouvelle-Calédonie,153,2615,Bananes,0.0,0.0,1000000.0,1000000.0,0.0,,,2013
9734,Nouvelle-Calédonie,153,2616,Bananes plantains,0.0,,0.0,0.0,0.0,,,2013
9735,Nouvelle-Calédonie,153,2617,Pommes,,0.0,8000000.0,8000000.0,0.0,,,2013
9736,Nouvelle-Calédonie,153,2618,Ananas,,,1000000.0,1000000.0,,,,2013
9737,Nouvelle-Calédonie,153,2619,Dattes,,,0.0,0.0,,,,2013
9738,Nouvelle-Calédonie,153,2620,Raisin,,,1000000.0,1000000.0,0.0,,,2013
9739,Nouvelle-Calédonie,153,2625,"Fruits, Autres",,0.0,8000000.0,8000000.0,0.0,,,2013
9740,Nouvelle-Calédonie,153,2630,Café,,0.0,1000000.0,1000000.0,0.0,,,2013
9741,Nouvelle-Calédonie,153,2633,Feve de Cacao,,0.0,1000000.0,0.0,,,,2013
9742,Nouvelle-Calédonie,153,2635,Thé,,,0.0,0.0,,,,2013
9743,Nouvelle-Calédonie,153,2640,Poivre,,,0.0,0.0,,,,2013
9744,Nouvelle-Calédonie,153,2641,Piments,,,0.0,0.0,,,,2013
9745,Nouvelle-Calédonie,153,2642,Girofles,,,0.0,0.0,,,,2013
9746,Nouvelle-Calédonie,153,2645,"Épices, Autres",,,0.0,0.0,,,,2013
9747,Nouvelle-Calédonie,153,2655,Vin,,2000000.0,7000000.0,5000000.0,,,,2013
9748,Nouvelle-Calédonie,153,2656,Bière,,4000000.0,14000000.0,11000000.0,,,,2013
9749,Nouvelle-Calédonie,153,2657,Boissons Fermentés,,,0.0,0.0,,,,2013
9750,Nouvelle-Calédonie,153,2658,Boissons Alcooliques,,0.0,1000000.0,1000000.0,,,,2013
9751,Nouvelle-Calédonie,153,2659,"Alcool, non Comestible",,0.0,0.0,,,,,2013
9752,Nouvelle-Calédonie,153,2680,Aliments pour enfants,,,0.0,0.0,,,,2013
9753,Nouvelle-Calédonie,153,2731,Viande de Bovins,,3000000.0,7000000.0,4000000.0,,,,2013
9754,Nouvelle-Calédonie,153,2732,Viande d'Ovins/Caprins,,,1000000.0,1000000.0,,,,2013
9755,Nouvelle-Calédonie,153,2733,Viande de Suides,,5000000.0,10000000.0,5000000.0,,,,2013
9756,Nouvelle-Calédonie,153,2734,Viande de Volailles,,,11000000.0,11000000.0,,,,2013
9757,Nouvelle-Calédonie,153,2735,"Viande, Autre",,0.0,0.0,0.0,,,,2013
9758,Nouvelle-Calédonie,153,2736,Abats Comestible,,0.0,1000000.0,1000000.0,,,,2013
9759,Nouvelle-Calédonie,153,2737,Graisses Animales Crue,,0.0,0.0,0.0,,,,2013
9760,Nouvelle-Calédonie,153,2740,"Beurre, Ghee",,0.0,1000000.0,1000000.0,,,,2013
9761,Nouvelle-Calédonie,153,2743,Crème,,,2000000.0,2000000.0,,,,2013
9762,Nouvelle-Calédonie,153,2744,Oeufs,,,2000000.0,2000000.0,0.0,0.0,,2013
9763,Nouvelle-Calédonie,153,2745,Miel,,,0.0,0.0,,,,2013
9764,Nouvelle-Calédonie,153,2761,Poissons Eau Douce,,0.0,0.0,0.0,,,,2013
9765,Nouvelle-Calédonie,153,2762,Perciform,,0.0,0.0,0.0,,,,2013
9766,Nouvelle-Calédonie,153,2763,Poissons Pelagiques,11000000.0,0.0,14000000.0,3000000.0,,,,2013
9767,Nouvelle-Calédonie,153,2764,"Poissons Marins, Autres",,0.0,1000000.0,1000000.0,,,,2013
9768,Nouvelle-Calédonie,153,2765,Crustacés,,0.0,1000000.0,1000000.0,,,,2013
9769,Nouvelle-Calédonie,153,2766,Cephalopodes,,0.0,0.0,0.0,,,,2013
9770,Nouvelle-Calédonie,153,2767,"Mollusques, Autres",,0.0,1000000.0,1000000.0,,,,2013
9771,Nouvelle-Calédonie,153,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
9772,Nouvelle-Calédonie,153,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
9773,Nouvelle-Calédonie,153,2781,Huiles de Poissons,0.0,0.0,0.0,0.0,,,,2013
9774,Nouvelle-Calédonie,153,2805,Riz (Eq Blanchi),,6000000.0,10000000.0,4000000.0,0.0,,,2013
9775,Nouvelle-Calédonie,153,2848,Lait - Excl Beurre,0.0,3000000.0,31000000.0,28000000.0,0.0,,,2013
9776,Nouvelle-Calédonie,153,2899,Miscellanees,,,,,,,,2013
9777,Nouvelle-Zélande,156,2511,Blé,320000000.0,3000000.0,772000000.0,347000000.0,17000000.0,9000000.0,77000000.0,2013
9778,Nouvelle-Zélande,156,2513,Orge,325000000.0,2000000.0,393000000.0,2000000.0,9000000.0,8000000.0,47000000.0,2013
9779,Nouvelle-Zélande,156,2514,Maïs,132000000.0,31000000.0,189000000.0,20000000.0,6000000.0,0.0,,2013
9780,Nouvelle-Zélande,156,2515,Seigle,,,0.0,0.0,,,,2013
9781,Nouvelle-Zélande,156,2516,Avoine,35000000.0,6000000.0,58000000.0,15000000.0,1000000.0,1000000.0,,2013
9782,Nouvelle-Zélande,156,2517,Millet,1000000.0,,1000000.0,,,,,2013
9783,Nouvelle-Zélande,156,2518,Sorgho,75000000.0,,75000000.0,,,,,2013
9784,Nouvelle-Zélande,156,2520,"Céréales, Autres",0.0,,18000000.0,17000000.0,,0.0,,2013
9785,Nouvelle-Zélande,156,2531,Pommes de Terre,16000000.0,,525000000.0,243000000.0,11000000.0,56000000.0,198000000.0,2013
9786,Nouvelle-Zélande,156,2532,Manioc,,25000000.0,28000000.0,3000000.0,,,,2013
9787,Nouvelle-Zélande,156,2533,Patates douces,,,17000000.0,15000000.0,,2000000.0,,2013
9788,Nouvelle-Zélande,156,2534,Racines nda,2000000.0,,7000000.0,5000000.0,,,,2013
9789,Nouvelle-Zélande,156,2535,Ignames,,,0.0,0.0,,,,2013
9790,Nouvelle-Zélande,156,2537,"Sucre, betterave",,,0.0,0.0,,,,2013
9791,Nouvelle-Zélande,156,2542,Sucre Eq Brut,,0.0,240000000.0,228000000.0,,,12000000.0,2013
9792,Nouvelle-Zélande,156,2543,Edulcorants Autres,,3000000.0,32000000.0,30000000.0,,,,2013
9793,Nouvelle-Zélande,156,2546,Haricots,,,8000000.0,7000000.0,0.0,,,2013
9794,Nouvelle-Zélande,156,2547,Pois,2000000.0,,9000000.0,3000000.0,1000000.0,3000000.0,,2013
9795,Nouvelle-Zélande,156,2549,Légumineuses Autres,,,6000000.0,6000000.0,,0.0,,2013
9796,Nouvelle-Zélande,156,2551,Noix,,,27000000.0,27000000.0,,,,2013
9797,Nouvelle-Zélande,156,2555,Soja,,,2000000.0,2000000.0,,,,2013
9798,Nouvelle-Zélande,156,2556,Arachides Decortiquees,,,10000000.0,10000000.0,,,,2013
9799,Nouvelle-Zélande,156,2557,Graines de tournesol,,,1000000.0,1000000.0,,,,2013
9800,Nouvelle-Zélande,156,2558,Graines Colza/Moutarde,1000000.0,,2000000.0,1000000.0,,,,2013
9801,Nouvelle-Zélande,156,2559,Graines de coton,,0.0,0.0,,,,,2013
9802,Nouvelle-Zélande,156,2560,Coco (Incl Coprah),,,10000000.0,10000000.0,,,0.0,2013
9803,Nouvelle-Zélande,156,2561,Sésame,,,1000000.0,1000000.0,,,,2013
9804,Nouvelle-Zélande,156,2562,Palmistes,,0.0,0.0,,,,,2013
9805,Nouvelle-Zélande,156,2563,Olives,,,1000000.0,1000000.0,,,,2013
9806,Nouvelle-Zélande,156,2570,"Plantes Oleiferes, Autre",10000000.0,,11000000.0,0.0,0.0,0.0,1000000.0,2013
9807,Nouvelle-Zélande,156,2571,Huile de Soja,,5000000.0,17000000.0,12000000.0,,,,2013
9808,Nouvelle-Zélande,156,2572,Huile d'Arachide,,,0.0,0.0,,,,2013
9809,Nouvelle-Zélande,156,2573,Huile de Tournesol,,6000000.0,11000000.0,5000000.0,,,,2013
9810,Nouvelle-Zélande,156,2574,Huile de Colza&Moutarde,,28000000.0,37000000.0,10000000.0,,,,2013
9811,Nouvelle-Zélande,156,2575,Huile Graines de Coton,,0.0,1000000.0,1000000.0,,,,2013
9812,Nouvelle-Zélande,156,2576,Huile de Palmistes,,1000000.0,1000000.0,0.0,,,,2013
9813,Nouvelle-Zélande,156,2577,Huile de Palme,,22000000.0,25000000.0,3000000.0,,,,2013
9814,Nouvelle-Zélande,156,2578,Huile de Coco,,4000000.0,4000000.0,0.0,,,,2013
9815,Nouvelle-Zélande,156,2579,Huile de Sésame,,,0.0,0.0,,,,2013
9816,Nouvelle-Zélande,156,2580,Huile d'Olive,,,5000000.0,5000000.0,,,,2013
9817,Nouvelle-Zélande,156,2582,Huile de Germe de Maïs,,,1000000.0,1000000.0,,,,2013
9818,Nouvelle-Zélande,156,2586,Huil Plantes Oleif Autr,,16000000.0,18000000.0,1000000.0,,,0.0,2013
9819,Nouvelle-Zélande,156,2601,Tomates,,,125000000.0,115000000.0,9000000.0,,,2013
9820,Nouvelle-Zélande,156,2605,"Légumes, Autres",0.0,,538000000.0,468000000.0,70000000.0,,,2013
9821,Nouvelle-Zélande,156,2611,"Oranges, Mandarines",,,58000000.0,55000000.0,3000000.0,,,2013
9822,Nouvelle-Zélande,156,2612,Citrons & Limes,,,6000000.0,5000000.0,0.0,,,2013
9823,Nouvelle-Zélande,156,2613,Pamplemousse,,,2000000.0,2000000.0,0.0,,0.0,2013
9824,Nouvelle-Zélande,156,2614,"Agrumes, Autres",,,13000000.0,12000000.0,0.0,,,2013
9825,Nouvelle-Zélande,156,2615,Bananes,,,63000000.0,56000000.0,6000000.0,,0.0,2013
9826,Nouvelle-Zélande,156,2616,Bananes plantains,,,18000000.0,18000000.0,,,,2013
9827,Nouvelle-Zélande,156,2617,Pommes,,,117000000.0,74000000.0,23000000.0,,19000000.0,2013
9828,Nouvelle-Zélande,156,2618,Ananas,,,15000000.0,15000000.0,0.0,,,2013
9829,Nouvelle-Zélande,156,2619,Dattes,,,1000000.0,1000000.0,0.0,,,2013
9830,Nouvelle-Zélande,156,2620,Raisin,,0.0,386000000.0,41000000.0,,,345000000.0,2013
9831,Nouvelle-Zélande,156,2625,"Fruits, Autres",,,182000000.0,166000000.0,9000000.0,,7000000.0,2013
9832,Nouvelle-Zélande,156,2630,Café,,,18000000.0,18000000.0,,,,2013
9833,Nouvelle-Zélande,156,2633,Feve de Cacao,,13000000.0,13000000.0,0.0,,,,2013
9834,Nouvelle-Zélande,156,2635,Thé,,,2000000.0,2000000.0,,,,2013
9835,Nouvelle-Zélande,156,2640,Poivre,,,1000000.0,1000000.0,,,,2013
9836,Nouvelle-Zélande,156,2641,Piments,,,0.0,0.0,,,,2013
9837,Nouvelle-Zélande,156,2642,Girofles,,,0.0,0.0,,,,2013
9838,Nouvelle-Zélande,156,2645,"Épices, Autres",,,2000000.0,2000000.0,,,,2013
9839,Nouvelle-Zélande,156,2655,Vin,,,113000000.0,34000000.0,,,78000000.0,2013
9840,Nouvelle-Zélande,156,2656,Bière,,,297000000.0,297000000.0,,,,2013
9841,Nouvelle-Zélande,156,2657,Boissons Fermentés,,,1000000.0,1000000.0,,,,2013
9842,Nouvelle-Zélande,156,2658,Boissons Alcooliques,,16000000.0,33000000.0,17000000.0,,,,2013
9843,Nouvelle-Zélande,156,2659,"Alcool, non Comestible",,32000000.0,32000000.0,,,,,2013
9844,Nouvelle-Zélande,156,2680,Aliments pour enfants,,,-41000000.0,,,,,2013
9845,Nouvelle-Zélande,156,2731,Viande de Bovins,,,101000000.0,101000000.0,,,,2013
9846,Nouvelle-Zélande,156,2732,Viande d'Ovins/Caprins,,1000000.0,86000000.0,85000000.0,,,,2013
9847,Nouvelle-Zélande,156,2733,Viande de Suides,,,100000000.0,100000000.0,,,,2013
9848,Nouvelle-Zélande,156,2734,Viande de Volailles,,,158000000.0,158000000.0,,,0.0,2013
9849,Nouvelle-Zélande,156,2735,"Viande, Autre",,,12000000.0,12000000.0,,,0.0,2013
9850,Nouvelle-Zélande,156,2736,Abats Comestible,87000000.0,25000000.0,135000000.0,23000000.0,,,,2013
9851,Nouvelle-Zélande,156,2737,Graisses Animales Crue,,52000000.0,73000000.0,20000000.0,,,0.0,2013
9852,Nouvelle-Zélande,156,2740,"Beurre, Ghee",,,42000000.0,42000000.0,,,,2013
9853,Nouvelle-Zélande,156,2743,Crème,,,1000000.0,1000000.0,,,,2013
9854,Nouvelle-Zélande,156,2744,Oeufs,,,54000000.0,45000000.0,2000000.0,8000000.0,,2013
9855,Nouvelle-Zélande,156,2745,Miel,,,9000000.0,9000000.0,,,,2013
9856,Nouvelle-Zélande,156,2761,Poissons Eau Douce,,0.0,9000000.0,9000000.0,,,,2013
9857,Nouvelle-Zélande,156,2762,Perciform,47000000.0,0.0,89000000.0,42000000.0,,,,2013
9858,Nouvelle-Zélande,156,2763,Poissons Pelagiques,0.0,0.0,40000000.0,40000000.0,,,,2013
9859,Nouvelle-Zélande,156,2764,"Poissons Marins, Autres",,0.0,0.0,0.0,,,,2013
9860,Nouvelle-Zélande,156,2765,Crustacés,,0.0,10000000.0,10000000.0,,,,2013
9861,Nouvelle-Zélande,156,2766,Cephalopodes,,0.0,1000000.0,1000000.0,,,,2013
9862,Nouvelle-Zélande,156,2767,"Mollusques, Autres",,0.0,9000000.0,9000000.0,,,,2013
9863,Nouvelle-Zélande,156,2769,Animaux Aquatiques Autre,,0.0,1000000.0,1000000.0,,,,2013
9864,Nouvelle-Zélande,156,2775,Plantes Aquatiques,,2000000.0,2000000.0,0.0,,,,2013
9865,Nouvelle-Zélande,156,2781,Huiles de Poissons,1000000.0,0.0,1000000.0,0.0,,,,2013
9866,Nouvelle-Zélande,156,2782,Huiles de Foie de Poisso,0.0,0.0,0.0,0.0,,,,2013
9867,Nouvelle-Zélande,156,2805,Riz (Eq Blanchi),,0.0,41000000.0,41000000.0,,,,2013
9868,Nouvelle-Zélande,156,2848,Lait - Excl Beurre,679000000.0,1102000000.0,2595000000.0,618000000.0,195000000.0,,0.0,2013
9869,Nouvelle-Zélande,156,2899,Miscellanees,,,,,,,,2013
9870,Népal,149,2511,Blé,171000000.0,0.0,1830000000.0,1403000000.0,182000000.0,75000000.0,,2013
9871,Népal,149,2513,Orge,,,54000000.0,40000000.0,2000000.0,2000000.0,10000000.0,2013
9872,Népal,149,2514,Maïs,662000000.0,,2127000000.0,1207000000.0,235000000.0,24000000.0,,2013
9873,Népal,149,2515,Seigle,0.0,,0.0,0.0,,,,2013
9874,Népal,149,2516,Avoine,,,0.0,0.0,,,,2013
9875,Népal,149,2517,Millet,,,308000000.0,267000000.0,35000000.0,6000000.0,,2013
9876,Népal,149,2518,Sorgho,,,0.0,0.0,,,,2013
9877,Népal,149,2520,"Céréales, Autres",,,16000000.0,16000000.0,,,,2013
9878,Népal,149,2531,Pommes de Terre,,,2913000000.0,2239000000.0,404000000.0,270000000.0,,2013
9879,Népal,149,2532,Manioc,,,2000000.0,2000000.0,,,,2013
9880,Népal,149,2533,Patates douces,,,0.0,0.0,,,,2013
9881,Népal,149,2534,Racines nda,,,155000000.0,132000000.0,23000000.0,,,2013
9882,Népal,149,2536,"Sucre, canne",,,2930000000.0,1107000000.0,293000000.0,130000000.0,1400000000.0,2013
9883,Népal,149,2537,"Sucre, betterave",,,0.0,0.0,,,,2013
9884,Népal,149,2541,Sucre non centrifugé,,,4000000.0,4000000.0,,,,2013
9885,Népal,149,2542,Sucre Eq Brut,,,123000000.0,123000000.0,,,,2013
9886,Népal,149,2543,Edulcorants Autres,,0.0,4000000.0,4000000.0,,,,2013
9887,Népal,149,2546,Haricots,,,29000000.0,27000000.0,1000000.0,1000000.0,,2013
9888,Népal,149,2547,Pois,,,21000000.0,21000000.0,,,,2013
9889,Népal,149,2549,Légumineuses Autres,,,334000000.0,306000000.0,14000000.0,14000000.0,0.0,2013
9890,Népal,149,2551,Noix,,,66000000.0,66000000.0,,,,2013
9891,Népal,149,2555,Soja,,,73000000.0,0.0,7000000.0,2000000.0,64000000.0,2013
9892,Népal,149,2556,Arachides Decortiquees,,,5000000.0,1000000.0,,,4000000.0,2013
9893,Népal,149,2557,Graines de tournesol,,,0.0,0.0,,,,2013
9894,Népal,149,2558,Graines Colza/Moutarde,,,199000000.0,6000000.0,4000000.0,2000000.0,187000000.0,2013
9895,Népal,149,2559,Graines de coton,,,0.0,,0.0,0.0,0.0,2013
9896,Népal,149,2560,Coco (Incl Coprah),,,17000000.0,17000000.0,,,0.0,2013
9897,Népal,149,2561,Sésame,,,1000000.0,1000000.0,,,,2013
9898,Népal,149,2562,Palmistes,,0.0,0.0,,,,,2013
9899,Népal,149,2563,Olives,,,0.0,0.0,,,,2013
9900,Népal,149,2570,"Plantes Oleiferes, Autre",,0.0,187000000.0,0.0,0.0,0.0,186000000.0,2013
9901,Népal,149,2571,Huile de Soja,,,110000000.0,110000000.0,,,,2013
9902,Népal,149,2572,Huile d'Arachide,,,2000000.0,2000000.0,,,,2013
9903,Népal,149,2573,Huile de Tournesol,,,8000000.0,8000000.0,,,,2013
9904,Népal,149,2574,Huile de Colza&Moutarde,,12000000.0,70000000.0,58000000.0,,,,2013
